Id,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,SaleType
499,7800,Sawyer,1Story,5,7,1967,2004,TA,TA,No,ALQ,450,Unf,0,414,864,899,0,899,0,0,1,0,3,Gd,5,Attchd,1967.0,Fin,1,288,TA,TA,64,0,0,0,0,0,NA,MnPrv,6,2009,Normal,130000,WD
500,7535,NAmes,1Story,5,7,1958,1985,TA,TA,No,BLQ,111,LwQ,279,522,912,912,0,912,0,1,1,0,2,TA,5,Attchd,1958.0,Fin,1,297,TA,TA,12,285,0,0,0,0,NA,MnWw,6,2007,Normal,120000,WD
501,1890,BrDale,2Story,6,5,1973,1973,TA,TA,No,BLQ,356,Unf,0,316,672,672,546,1218,0,0,1,1,3,TA,7,Detchd,1973.0,Unf,1,264,TA,TA,144,28,0,0,0,0,NA,NA,5,2007,Normal,113000,WD
502,9803,Somerst,2Story,7,5,2005,2005,Gd,TA,No,GLQ,400,Unf,0,466,866,866,902,1768,0,0,2,1,3,Gd,7,Attchd,2005.0,RFn,2,603,TA,TA,0,108,0,0,0,0,NA,NA,2,2008,Normal,226700,WD
503,9170,Edwards,1Story,5,7,1965,1965,TA,TA,No,ALQ,698,GLQ,96,420,1214,1214,0,1214,1,0,1,0,2,TA,6,Detchd,1965.0,Unf,2,461,Fa,Fa,0,0,184,0,0,0,NA,GdPrv,4,2007,Normal,140000,WD
504,15602,Crawfor,1Story,7,8,1959,1997,TA,TA,No,ALQ,1247,Unf,0,254,1501,1801,0,1801,1,0,2,0,1,TA,6,Attchd,1959.0,Fin,2,484,TA,TA,0,54,0,0,161,0,NA,GdWo,3,2010,Normal,289000,WD
505,2308,NPkVill,2Story,6,5,1974,1974,TA,TA,No,ALQ,257,Rec,495,103,855,855,467,1322,0,1,2,1,3,TA,6,Attchd,1974.0,Unf,2,440,TA,TA,260,0,0,0,0,0,NA,NA,6,2009,Normal,147000,WD
506,7596,OldTown,2Story,5,5,1952,1952,TA,TA,No,Unf,0,Unf,0,960,960,960,1000,1960,0,0,2,0,4,TA,10,Detchd,1952.0,Unf,2,400,TA,TA,0,0,0,0,0,0,NA,NA,7,2009,Normal,124500,COD
507,9554,SawyerW,2Story,8,5,1993,1994,Gd,TA,No,GLQ,380,Unf,0,397,777,1065,846,1911,0,0,2,1,3,Gd,8,Attchd,1993.0,RFn,2,471,TA,TA,182,81,0,0,0,0,NA,NA,9,2006,Normal,215000,WD
508,7862,Somerst,1Story,6,5,2009,2009,Gd,TA,No,GLQ,27,Unf,0,1191,1218,1218,0,1218,0,0,2,0,2,Gd,4,Attchd,2009.0,Fin,2,676,TA,TA,0,102,0,0,0,0,NA,NA,9,2009,Partial,208300,New
509,9600,OldTown,2Story,7,9,1928,2005,TA,TA,No,Rec,141,Unf,0,548,689,689,689,1378,0,0,2,0,3,Gd,7,Detchd,1928.0,Unf,2,360,TA,TA,0,0,116,0,0,0,NA,NA,10,2008,Normal,161000,WD
510,9600,NAmes,1Story,5,6,1959,1959,TA,TA,No,ALQ,991,Unf,0,50,1041,1041,0,1041,1,0,1,0,3,TA,6,Attchd,1959.0,RFn,1,270,TA,TA,224,88,0,0,0,0,NA,MnPrv,7,2009,Normal,124500,WD
511,14559,NAmes,1Story,5,7,1951,2000,TA,TA,No,BLQ,650,Rec,180,178,1008,1363,0,1363,1,0,1,0,2,TA,6,CarPort,1951.0,Unf,1,288,TA,TA,324,42,0,0,168,0,NA,NA,6,2009,Normal,164900,WD
512,6792,NridgHt,1Story,7,5,2005,2006,Gd,TA,No,Unf,0,Unf,0,1368,1368,1368,0,1368,0,0,2,0,2,Gd,6,Attchd,2005.0,RFn,2,474,TA,TA,132,35,0,0,0,0,NA,NA,3,2006,Partial,202665,New
513,9100,NAmes,1Story,5,5,1958,1958,TA,TA,No,BLQ,521,LwQ,174,169,864,864,0,864,1,0,1,0,3,TA,5,Detchd,1964.0,Unf,2,624,TA,TA,0,0,0,0,0,0,NA,NA,7,2006,Normal,129900,WD
514,9187,Mitchel,1Story,6,5,1983,1983,TA,TA,No,ALQ,336,Unf,0,748,1084,1080,0,1080,0,0,1,1,3,TA,5,Attchd,1983.0,Unf,2,484,TA,TA,120,0,158,0,0,0,NA,NA,6,2007,Normal,134000,WD
515,10594,Crawfor,1.5Unf,5,5,1926,1950,TA,TA,No,Unf,0,Unf,0,768,768,789,0,789,0,0,1,0,2,TA,5,Detchd,1926.0,Unf,1,200,Po,Po,0,0,112,0,0,0,NA,MnPrv,6,2007,Normal,96500,WD
516,12220,NridgHt,1Story,10,5,2009,2009,Ex,TA,No,GLQ,1436,Unf,0,570,2006,2020,0,2020,1,0,2,1,3,Ex,9,Attchd,2009.0,Fin,3,900,TA,TA,156,54,0,0,0,0,NA,NA,9,2009,Partial,402861,New
517,10448,NWAmes,SLvl,6,6,1972,1972,TA,TA,No,Unf,0,Unf,0,689,689,1378,741,2119,0,0,2,1,3,TA,7,Attchd,1972.0,RFn,2,583,TA,TA,0,104,0,0,0,0,NA,GdPrv,8,2009,Abnorml,158000,COD
518,10208,NoRidge,2Story,7,5,1996,1997,Gd,TA,No,Unf,0,Unf,0,1264,1264,1277,1067,2344,0,0,2,1,3,Gd,7,Attchd,1996.0,RFn,3,889,TA,TA,220,0,0,0,0,0,NA,NA,7,2009,Normal,265000,WD
519,9531,CollgCr,2Story,6,5,1998,1998,Gd,TA,Mn,GLQ,706,Unf,0,88,794,882,914,1796,1,0,2,1,3,TA,7,Attchd,1998.0,RFn,2,546,TA,TA,0,36,0,0,0,0,NA,MnPrv,5,2007,Normal,211000,WD
520,10918,Crawfor,2Story,7,9,1926,2004,Gd,TA,No,Unf,0,Unf,0,1276,1276,1276,804,2080,0,0,1,1,3,Gd,9,Detchd,1926.0,Unf,1,282,TA,TA,0,0,0,0,145,0,NA,MnPrv,6,2009,Normal,234000,WD
521,10800,OldTown,2Story,4,7,1900,2000,NA,NA,NA,NA,0,NA,0,0,0,694,600,1294,0,0,2,0,3,TA,7,NA,NA,NA,0,0,NA,NA,220,114,210,0,0,0,NA,NA,8,2008,Normal,106250,WD
522,11988,NAmes,1Story,6,6,1957,1957,TA,TA,No,Rec,777,Unf,0,467,1244,1244,0,1244,0,0,1,1,3,TA,6,Attchd,1957.0,Unf,1,336,TA,TA,0,40,0,0,0,0,NA,NA,5,2007,Normal,150000,WD
523,5000,BrkSide,1.5Fin,6,7,1947,1950,TA,TA,No,ALQ,399,Unf,0,605,1004,1004,660,1664,0,0,2,0,3,TA,7,Detchd,1950.0,Unf,2,420,TA,TA,0,24,36,0,0,0,NA,NA,10,2006,Normal,159000,WD
524,40094,Edwards,2Story,10,5,2007,2008,Ex,TA,Gd,GLQ,2260,Unf,0,878,3138,3138,1538,4676,1,0,3,1,3,Ex,11,BuiltIn,2007.0,Fin,3,884,TA,TA,208,406,0,0,0,0,NA,NA,10,2007,Partial,184750,New
525,11787,NoRidge,2Story,7,5,1996,1997,Gd,TA,No,GLQ,719,Unf,0,660,1379,1383,1015,2398,1,0,2,1,3,Gd,8,Attchd,1996.0,Fin,3,834,TA,TA,239,60,0,0,0,0,NA,NA,8,2007,Normal,315750,WD
526,7500,Somerst,1Story,7,5,2005,2005,Gd,TA,No,Unf,0,Unf,0,1257,1257,1266,0,1266,0,0,2,0,3,Gd,6,Attchd,2005.0,Unf,2,453,TA,TA,38,144,0,0,0,0,NA,NA,4,2006,Normal,176000,WD
527,13300,NAmes,1Story,5,7,1956,2000,Gd,TA,No,Rec,377,Unf,0,551,928,928,0,928,0,0,1,0,2,TA,4,Attchd,1956.0,Unf,1,252,TA,TA,261,0,156,0,0,0,NA,NA,6,2007,Normal,132000,WD
528,14948,NridgHt,2Story,9,5,2008,2008,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,1476,1237,2713,1,0,2,1,3,Ex,11,Attchd,2008.0,Fin,3,858,TA,TA,126,66,0,0,0,0,NA,NA,11,2008,Partial,446261,New
529,9098,Edwards,1Story,4,7,1920,2002,TA,TA,Mn,ALQ,348,Unf,0,180,528,605,0,605,1,0,1,0,2,TA,5,NA,NA,NA,0,0,NA,NA,0,0,144,0,0,0,NA,NA,7,2007,Normal,86000,WD
530,32668,Crawfor,1Story,6,3,1957,1975,TA,TA,No,Rec,1219,Unf,0,816,2035,2515,0,2515,1,0,3,0,4,TA,9,Attchd,1975.0,RFn,2,484,TA,TA,0,0,200,0,0,0,NA,NA,3,2007,Alloca,200624,WD
531,10200,Timber,SLvl,6,5,1988,1989,Gd,TA,Av,GLQ,783,Unf,0,678,1461,1509,0,1509,1,0,2,0,3,Gd,5,Attchd,1988.0,RFn,2,600,TA,TA,224,0,0,0,0,0,NA,NA,8,2008,Abnorml,175000,WD
532,6155,BrkSide,2Story,6,8,1920,1999,Fa,Fa,Mn,Unf,0,Unf,0,611,611,751,611,1362,0,0,2,0,3,TA,6,Detchd,1920.0,Fin,2,502,TA,Fa,0,0,84,0,0,0,NA,NA,6,2008,Normal,128000,WD
533,7200,NAmes,1Story,5,7,1955,2007,NA,NA,NA,NA,0,NA,0,0,0,827,0,827,0,0,1,0,2,TA,5,Detchd,1967.0,Unf,1,392,TA,TA,0,0,0,0,0,0,NA,NA,4,2010,Normal,107500,WD
534,5000,BrkSide,1Story,1,3,1946,1950,NA,NA,NA,NA,0,NA,0,0,0,334,0,334,0,0,1,0,1,Fa,2,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,1,2007,Normal,39300,WD
535,9056,Gilbert,2Story,8,5,2004,2004,Ex,Gd,Av,Unf,0,Unf,0,707,707,707,707,1414,0,0,2,1,3,Gd,6,Attchd,2004.0,Fin,2,403,TA,TA,100,35,0,0,0,0,NA,NA,10,2006,Normal,178000,WD
536,7000,Edwards,2Story,5,7,1910,1991,Gd,TA,Gd,GLQ,969,Unf,0,148,1117,820,527,1347,1,0,1,0,3,TA,5,NA,NA,NA,0,0,NA,NA,85,0,148,0,0,0,NA,NA,1,2008,Normal,107500,WD
537,8924,CollgCr,2Story,7,5,1998,1999,Gd,TA,Av,Unf,0,Unf,0,880,880,880,844,1724,0,0,2,1,3,Gd,8,Attchd,1998.0,Fin,2,527,TA,TA,120,155,0,0,0,0,NA,NA,7,2008,Normal,188000,WD
538,12735,NAmes,1Story,4,5,1972,1972,TA,TA,No,BLQ,600,Unf,0,264,864,864,0,864,0,0,1,0,3,TA,5,Detchd,1980.0,Unf,2,576,TA,TA,216,0,0,0,0,0,NA,MnWw,4,2008,Normal,111250,COD
539,11553,Sawyer,1Story,5,5,1968,1968,TA,TA,No,BLQ,673,Unf,0,378,1051,1159,0,1159,0,0,1,1,3,TA,7,Attchd,1968.0,Unf,1,336,TA,TA,466,0,0,0,0,0,NA,NA,7,2006,Normal,158000,WD
540,11423,CollgCr,1Story,8,5,2001,2002,Gd,TA,Av,GLQ,1358,Unf,0,223,1581,1601,0,1601,1,0,2,0,3,Gd,6,Attchd,2001.0,RFn,2,670,TA,TA,180,0,0,0,0,0,NA,MnPrv,5,2010,Normal,272000,WD
541,14601,Timber,1Story,9,5,2006,2006,Ex,TA,Av,GLQ,1260,Unf,0,578,1838,1838,0,1838,1,0,2,0,2,Ex,8,Attchd,2006.0,Fin,3,765,TA,TA,270,68,0,0,0,0,NA,NA,3,2009,Normal,315000,WD
542,11000,NoRidge,2Story,8,5,2000,2000,Gd,TA,No,Unf,0,Unf,0,969,969,997,1288,2285,0,0,2,1,4,Gd,8,BuiltIn,2000.0,Fin,3,648,TA,TA,0,56,0,0,0,0,NA,NA,6,2007,Normal,248000,WD
543,10140,NWAmes,1Story,7,5,1998,1999,Ex,TA,No,LwQ,144,GLQ,1127,379,1650,1680,0,1680,1,0,2,0,3,Gd,7,Attchd,1998.0,Fin,2,583,TA,TA,78,73,0,0,0,0,NA,NA,6,2009,Normal,213250,WD
544,4058,NAmes,SFoyer,7,5,1998,1998,Gd,TA,Av,GLQ,584,LwQ,139,0,723,767,0,767,1,0,1,0,1,TA,4,Attchd,1998.0,Fin,1,367,TA,TA,120,40,0,0,0,0,NA,NA,6,2007,Normal,133000,WD
545,17104,Gilbert,2Story,7,5,2006,2006,Gd,Gd,Av,GLQ,554,Unf,0,100,654,664,832,1496,1,0,2,1,3,Gd,7,Attchd,2006.0,RFn,2,426,TA,TA,100,24,0,0,0,0,NA,NA,9,2006,Partial,179665,New
546,13837,NWAmes,1.5Fin,7,5,1988,1988,Gd,Gd,No,GLQ,1002,LwQ,202,0,1204,1377,806,2183,0,0,2,1,4,Gd,9,Attchd,1988.0,Unf,3,786,TA,TA,0,0,0,0,0,0,NA,NA,2,2006,Normal,229000,WD
547,8737,BrkSide,1.5Fin,6,7,1923,1950,Gd,TA,No,Rec,300,Unf,0,765,1065,915,720,1635,0,0,1,1,3,TA,6,Detchd,1950.0,Unf,2,440,TA,TA,0,38,0,144,0,0,NA,NA,5,2007,Normal,210000,WD
548,7244,Mitchel,SFoyer,5,7,1970,1970,Gd,TA,Av,ALQ,619,Unf,0,149,768,768,0,768,1,0,1,0,2,TA,5,Detchd,1987.0,Unf,2,624,TA,TA,104,0,0,0,0,0,NA,NA,4,2007,Normal,129500,WD
549,8235,OldTown,1Story,5,7,1955,1995,TA,TA,No,LwQ,180,Rec,645,0,825,825,0,825,1,0,1,0,2,TA,4,Detchd,1963.0,RFn,2,720,TA,TA,140,50,0,0,0,0,NA,MnPrv,6,2008,Normal,125000,WD
550,9375,Somerst,2Story,7,5,2003,2004,Gd,TA,No,Unf,0,Unf,0,912,912,912,1182,2094,0,0,2,1,4,Gd,8,BuiltIn,2003.0,Fin,2,615,TA,TA,182,182,0,0,0,0,NA,NA,11,2009,Normal,263000,WD
551,4043,NPkVill,1Story,6,6,1977,1977,Gd,TA,No,ALQ,559,Unf,0,510,1069,1069,0,1069,0,0,2,0,2,TA,4,Attchd,1977.0,RFn,2,440,TA,TA,0,55,0,0,200,0,NA,NA,10,2008,Abnorml,140000,COD
552,6000,OldTown,1Story,5,6,1957,1957,TA,TA,No,Rec,308,Unf,0,620,928,928,0,928,0,0,1,0,3,TA,5,Attchd,1957.0,Fin,1,288,TA,TA,0,0,0,0,0,0,NA,NA,6,2008,Normal,112500,WD
553,11146,NridgHt,1Story,8,5,2006,2006,Ex,TA,Av,Unf,0,Unf,0,1709,1709,1717,0,1717,0,0,2,0,3,Gd,7,Attchd,2006.0,RFn,3,908,TA,TA,169,39,0,0,0,0,NA,NA,7,2009,Normal,255500,WD
554,8777,Edwards,1Story,4,5,1949,2003,NA,NA,NA,NA,0,NA,0,0,0,1126,0,1126,0,0,2,0,2,Gd,5,Detchd,2002.0,Fin,2,520,TA,TA,0,96,0,0,0,0,NA,MnPrv,5,2009,Normal,108000,WD
555,10625,NridgHt,2Story,7,5,2003,2004,Gd,TA,No,GLQ,866,Unf,0,132,998,1006,1040,2046,1,0,2,1,3,Gd,8,BuiltIn,2003.0,RFn,3,871,TA,TA,320,62,0,0,0,0,NA,NA,8,2008,Normal,284000,WD
556,6380,BrkSide,1.5Unf,5,6,1922,1950,TA,Fa,No,Unf,0,Unf,0,993,993,1048,0,1048,0,0,1,0,2,TA,5,Detchd,1922.0,Unf,1,280,TA,TA,0,0,116,0,0,0,NA,NA,8,2006,Normal,113000,WD
557,14850,NAmes,1Story,5,5,1957,1957,TA,TA,No,Rec,895,Unf,0,197,1092,1092,0,1092,1,0,1,0,2,TA,6,Attchd,1957.0,Fin,1,299,TA,TA,268,0,0,0,122,0,NA,MnWw,5,2006,Normal,141000,WD
558,11040,IDOTRR,1.5Fin,4,6,1920,1950,TA,TA,No,Rec,637,Unf,0,0,637,897,439,1336,0,0,1,1,3,TA,7,CarPort,1994.0,Unf,1,570,TA,TA,0,47,120,0,0,0,NA,NA,9,2006,Normal,108000,COD
559,21872,Gilbert,2Story,7,5,1996,1997,Gd,TA,Gd,GLQ,604,Unf,0,125,729,729,717,1446,0,1,2,1,3,TA,6,Attchd,1996.0,Unf,2,406,TA,TA,264,22,0,0,0,0,NA,NA,8,2008,Normal,175000,WD
560,3196,Blmngtn,1Story,7,5,2003,2004,Gd,TA,Gd,Unf,0,Unf,0,1374,1374,1557,0,1557,0,0,2,0,2,Gd,7,Attchd,2003.0,Fin,2,420,TA,TA,143,20,0,0,0,0,NA,NA,10,2006,Normal,234000,WD
561,11341,Sawyer,1Story,5,6,1957,1996,Gd,TA,No,ALQ,1302,Unf,0,90,1392,1392,0,1392,1,0,1,1,3,TA,5,Detchd,1957.0,Unf,2,528,TA,TA,0,0,0,0,95,0,NA,NA,5,2010,Normal,121500,WD
562,10010,Mitchel,1Story,5,5,1974,1975,Gd,TA,Av,ALQ,1071,LwQ,123,195,1389,1389,0,1389,1,0,1,0,2,TA,6,Attchd,1975.0,RFn,2,418,TA,TA,240,38,0,0,0,0,NA,NA,4,2006,Normal,170000,WD
563,13907,Edwards,1Story,5,6,1940,1969,TA,TA,No,BLQ,290,Unf,0,706,996,996,0,996,1,0,1,0,3,TA,6,NA,NA,NA,0,0,NA,NA,144,0,0,0,0,0,NA,NA,7,2008,Normal,108000,WD
564,21780,Edwards,1.5Fin,6,7,1918,1950,Gd,TA,Mn,Unf,0,Unf,0,1163,1163,1163,511,1674,0,0,2,0,4,TA,8,Detchd,1955.0,Fin,2,396,TA,TA,72,36,0,0,144,0,NA,NA,7,2008,Normal,185000,WD
565,13346,NoRidge,2Story,7,5,1992,2000,Gd,TA,No,GLQ,728,Unf,0,367,1095,1166,1129,2295,1,0,2,1,4,Gd,9,Attchd,1992.0,RFn,2,590,TA,TA,0,40,0,0,0,0,NA,NA,7,2006,Normal,268000,WD
566,6858,SWISU,2Story,6,4,1915,1950,Gd,TA,No,Unf,0,Unf,0,806,806,841,806,1647,1,0,1,1,4,Fa,6,Detchd,1920.0,Unf,1,216,TA,TA,0,66,136,0,0,0,NA,NA,5,2010,Normal,128000,WD
567,11198,StoneBr,2Story,9,5,2005,2007,Gd,Gd,No,Unf,0,Unf,0,1122,1122,1134,1370,2504,0,0,2,1,4,Ex,11,BuiltIn,2005.0,Fin,3,656,TA,TA,144,39,0,0,0,0,NA,NA,6,2008,Normal,325000,WD
568,10171,NridgHt,1Story,7,5,2004,2004,Gd,TA,No,GLQ,2,Unf,0,1515,1517,1535,0,1535,0,0,2,0,3,Gd,7,Attchd,2004.0,RFn,2,532,TA,TA,0,0,0,0,0,0,NA,NA,3,2010,Normal,214000,WD
569,12327,SawyerW,1.5Fin,8,8,1983,2009,Gd,TA,Gd,GLQ,1441,Unf,0,55,1496,1496,636,2132,1,0,1,1,1,Gd,5,BuiltIn,1983.0,Fin,2,612,Gd,TA,349,40,0,0,0,0,NA,NA,9,2009,Normal,316600,WD
570,7032,NAmes,SFoyer,5,5,1979,1979,Gd,TA,Gd,GLQ,943,Unf,0,0,943,943,0,943,1,0,1,0,2,TA,4,Detchd,1979.0,Unf,2,600,TA,TA,42,0,0,0,0,0,NA,NA,12,2006,Normal,135960,WD
571,13101,NAmes,1Story,5,5,1965,1965,TA,TA,No,LwQ,231,Unf,0,1497,1728,1728,0,1728,0,0,2,0,6,TA,10,Detchd,1987.0,Unf,2,576,TA,TA,0,0,0,0,0,0,NA,NA,11,2008,Normal,142600,WD
572,7332,NAmes,1Story,6,6,1959,1959,TA,TA,No,BLQ,414,Unf,0,450,864,864,0,864,1,0,1,0,2,Gd,4,Attchd,1959.0,Unf,1,288,TA,TA,168,0,0,0,0,0,NA,NA,10,2006,Abnorml,120000,WD
573,13159,Timber,2Story,7,5,2009,2009,Ex,TA,Av,Unf,0,Unf,0,846,846,846,846,1692,0,0,2,1,3,Gd,6,Attchd,2009.0,RFn,2,650,TA,TA,208,114,0,0,0,0,NA,NA,7,2009,Partial,224500,New
574,9967,Gilbert,SLvl,7,5,2000,2000,Gd,TA,No,Unf,0,Unf,0,384,384,774,656,1430,0,0,2,1,3,TA,8,BuiltIn,2000.0,RFn,2,400,TA,TA,100,0,0,0,0,0,NA,NA,12,2007,Normal,170000,WD
575,10500,NAmes,SLvl,5,7,1971,2005,TA,TA,Av,ALQ,349,Unf,0,23,372,576,533,1109,0,1,1,0,3,TA,5,BuiltIn,1971.0,Unf,1,288,TA,TA,35,0,0,0,0,0,NA,GdWo,12,2007,Normal,139000,WD
576,8480,NAmes,1.5Fin,5,5,1947,1950,TA,TA,No,Rec,442,Unf,0,390,832,832,384,1216,0,0,1,0,2,TA,6,Detchd,1947.0,Unf,1,336,TA,TA,158,0,102,0,0,0,NA,NA,10,2008,Abnorml,118500,COD
577,6292,SWISU,1.5Fin,7,7,1928,1950,TA,TA,No,Unf,0,Unf,0,861,861,877,600,1477,0,1,2,0,3,TA,6,Detchd,1928.0,Unf,1,216,TA,TA,0,50,0,0,0,0,NA,NA,8,2009,Normal,145000,WD
578,11777,Sawyer,SLvl,5,6,1966,1966,TA,TA,Av,LwQ,328,ALQ,551,285,1164,1320,0,1320,1,0,1,0,3,TA,6,Attchd,1966.0,RFn,2,564,TA,TA,160,68,240,0,0,0,NA,NA,5,2006,Abnorml,164500,WD
579,3604,Somerst,2Story,7,5,2007,2007,Gd,TA,No,Unf,0,Unf,0,689,689,703,689,1392,0,0,2,0,2,Gd,5,Detchd,2007.0,Unf,2,540,TA,TA,0,102,0,0,0,0,NA,NA,2,2008,Abnorml,146000,WD
580,12150,OldTown,1.5Fin,5,5,1954,1954,TA,TA,No,Unf,0,Unf,0,1050,1050,1050,745,1795,0,0,2,0,4,TA,7,Attchd,1954.0,Unf,1,352,Fa,TA,0,0,0,0,0,0,NA,NA,11,2008,Normal,131500,WD
581,14585,NAmes,1Story,6,6,1960,1987,TA,TA,No,BLQ,594,Rec,219,331,1144,1429,0,1429,0,1,1,0,3,Gd,7,Attchd,1960.0,Unf,2,572,TA,TA,216,110,0,0,0,0,NA,NA,6,2007,Normal,181900,WD
582,12704,NridgHt,1Story,8,5,2008,2009,Ex,TA,No,Unf,0,Unf,0,2042,2042,2042,0,2042,0,0,2,1,3,Ex,8,Attchd,2009.0,RFn,3,1390,TA,TA,0,90,0,0,0,0,NA,NA,8,2009,Partial,253293,New
583,11841,Edwards,SFoyer,6,5,1990,1990,Gd,TA,Av,GLQ,816,Unf,0,0,816,816,0,816,1,0,1,0,3,TA,5,NA,NA,NA,0,0,NA,NA,0,32,0,0,0,0,NA,NA,5,2007,Normal,118500,WD
584,13500,OldTown,2.5Unf,10,9,1893,2000,TA,TA,No,Unf,0,Unf,0,1237,1237,1521,1254,2775,0,0,3,1,3,Gd,9,Detchd,1988.0,Unf,2,880,Gd,TA,105,502,0,0,0,0,NA,NA,7,2008,Normal,325000,WD
585,6120,BrkSide,1.5Fin,4,7,1935,1995,TA,TA,No,Unf,0,Unf,0,884,884,989,584,1573,0,0,1,0,3,Gd,6,Detchd,1935.0,Unf,1,240,TA,TA,0,0,54,0,120,0,NA,NA,7,2009,Normal,133000,WD
586,11443,Timber,1Story,8,5,2005,2006,Ex,TA,Gd,GLQ,1460,Unf,0,408,1868,2028,0,2028,1,0,2,0,2,Gd,7,Attchd,2005.0,RFn,3,880,TA,TA,326,66,0,0,0,0,NA,NA,3,2006,Partial,369900,New
587,10267,BrkSide,1Story,6,7,1918,2000,TA,Gd,Mn,Rec,210,ALQ,606,0,816,838,0,838,1,0,1,0,2,Fa,5,Detchd,1961.0,Fin,1,275,TA,TA,0,0,112,0,0,0,NA,MnWw,5,2008,Normal,130000,WD
588,8740,Sawyer,SFoyer,5,6,1982,1982,TA,TA,Av,ALQ,672,Unf,0,168,840,860,0,860,1,0,1,0,2,TA,4,Detchd,1996.0,Unf,2,528,TA,TA,0,0,0,0,0,0,NA,NA,7,2009,Normal,137000,WD
589,25095,ClearCr,1Story,5,8,1968,2003,TA,TA,Gd,GLQ,1324,Unf,0,113,1437,1473,0,1473,2,0,1,0,1,Ex,5,Attchd,1968.0,Unf,1,452,TA,TA,0,48,0,0,60,0,NA,NA,6,2009,Partial,143000,WD
590,9100,BrkSide,1Story,5,6,1930,1960,TA,TA,No,Unf,0,Unf,0,742,742,779,0,935,0,0,1,0,2,TA,4,Detchd,1988.0,Unf,1,308,TA,TA,0,0,0,0,0,0,NA,NA,8,2008,Normal,79500,WD
591,8320,CollgCr,2Story,7,5,2004,2004,Gd,TA,No,GLQ,490,Unf,0,280,770,770,812,1582,0,0,2,1,3,Gd,6,Attchd,2004.0,RFn,2,520,TA,TA,0,45,0,0,0,0,NA,NA,9,2008,Normal,185900,WD
592,13478,NridgHt,2Story,10,5,2008,2008,Ex,TA,Gd,GLQ,1338,Unf,0,384,1722,1728,568,2296,1,0,2,1,3,Ex,10,BuiltIn,2008.0,RFn,3,842,TA,TA,382,274,0,0,0,0,NA,NA,6,2009,Normal,451950,ConLI
593,6600,Mitchel,1Story,5,8,1982,2003,TA,Gd,No,GLQ,816,Unf,0,0,816,816,0,816,1,0,1,0,2,TA,4,Detchd,1985.0,Fin,2,816,TA,TA,0,0,0,0,0,0,NA,NA,6,2008,Normal,138000,WD
594,4435,CollgCr,1Story,6,5,2003,2003,Gd,TA,Av,GLQ,685,Unf,0,163,848,848,0,848,1,0,1,0,1,Gd,4,Attchd,2003.0,Fin,2,420,TA,TA,140,0,0,0,0,0,NA,NA,5,2009,Normal,140000,WD
595,7990,CollgCr,1Story,5,6,1975,1975,Gd,TA,No,Unf,0,Unf,0,924,924,924,0,924,0,0,1,0,3,TA,5,Detchd,1981.0,Unf,1,280,TA,TA,0,0,0,0,0,0,NA,MnPrv,4,2008,Normal,110000,WD
596,11302,StoneBr,1Story,8,5,2005,2006,Gd,TA,Gd,GLQ,1422,Unf,0,392,1814,1826,0,1826,1,0,2,0,3,Gd,7,Attchd,2005.0,Fin,3,758,TA,TA,180,75,0,0,120,0,NA,NA,8,2006,Partial,319000,New
597,3600,OldTown,2Story,6,7,1910,1993,TA,TA,No,Unf,0,Unf,0,684,684,684,684,1368,0,0,1,0,3,TA,7,Detchd,1930.0,Unf,1,216,TA,Fa,0,158,0,0,0,0,NA,NA,10,2006,Normal,114504,WD
598,3922,Blmngtn,1Story,7,5,2006,2007,Ex,TA,Av,Unf,0,Unf,0,1258,1258,1402,0,1402,0,2,0,2,2,Gd,7,Attchd,2006.0,Fin,3,648,TA,TA,120,16,0,0,0,0,NA,NA,2,2007,Partial,194201,New
599,12984,Crawfor,1Story,5,6,1977,1977,Gd,TA,Mn,ALQ,1283,LwQ,147,0,1430,1647,0,1647,1,0,2,0,3,Gd,7,Attchd,1977.0,Fin,2,621,TA,TA,0,0,0,0,0,0,NA,NA,3,2006,Normal,217500,WD
600,1950,Blueste,2Story,6,6,1980,1980,Gd,TA,No,LwQ,81,GLQ,612,23,716,716,840,1556,1,0,2,1,3,TA,6,Attchd,1980.0,Fin,2,452,TA,TA,161,0,0,0,0,0,NA,GdPrv,7,2008,Normal,151000,COD
601,10927,NridgHt,2Story,8,5,2005,2005,Gd,TA,Av,GLQ,546,Unf,0,512,1058,1058,846,1904,1,0,2,1,3,Ex,8,BuiltIn,2003.0,Fin,2,736,TA,TA,179,60,0,0,0,0,NA,NA,6,2006,Normal,275000,WD
